TenantId,SourceSystem,"TimeGenerated [UTC]",Computer,"EventTime [UTC]",Facility,HostName,SeverityLevel,SyslogMessage,ProcessID,HostIP,ProcessName,MG,CollectorHostName,Type,"_ResourceId",jsonData
"d2ad5bd0-78d5-456d-9eb7-45df89fdcb14",Linux,"5/13/2025, 5:02:12.714 PM","s46r23b-Rack01-TOR-1","5/13/2025, 5:02:12.000 PM",local0,"s46r23b-Rack01-TOR-1",info,"{""name"":""Ethernet 1/1/47:1"",""status"":""up"",""line_proto"":""up"",""mtu"":9216,""HardwareAddr"":""0c:29:ef:c4:cf:4f"",""description"":""P2P_Rack00/B2_To_Rack01/Tor1"",""WaveLength"":850,""MediaFecOption"":""none"",""Iaddr_ipv6"":""MANUAL"",""Iaddr_ipv4"":""100.71.7.10/30"",""LineSpd"":""10G"",""AutoNeg"":""off"",""LastClearedCoutner"":""48 weeks 5 days 19:19:47"",""LastStatusChange"":""7 weeks 6 days 23:28:41"",""Queuing"":""fifo"",""input_stat"":{""pkts"":1525553298,""bytes"":41460460,""multicasts"":3247896,""broadcasts"":8,""unicasts"":1522305394,""runts"":0,""giants"":0,""throttles"":0,""crc"":0,""overrun"":0,""discarded"":0},""output_stat"":{""pkts"":504347776,""bytes"":142526905,""multicasts"":4575704,""broadcasts"":1,""unicasts"":499772071,""throttles"":0,""discarded"":0,""collisions"":0,""wred_drops"":0},""rate_info"":{""inRateMbps"":0,""inPktsPerSec"":4,""inLineRatePct"":0,""outRateMbps"":0,""outPktsPerSec"":3,""outLineRatePct"":0}} ",14781,"127.0.1.1",interface,"00000000-0000-0000-0000-000000000002",,Syslog,"/subscriptions/3e961e1c-d0fb-49c3-99aa-44124d56dd2d/resourcegroups/lab-switches/providers/microsoft.hybridcompute/machines/s46r23b-rack01-tor-1","{""name"":""Ethernet 1/1/47:1"",""status"":""up"",""line_proto"":""up"",""mtu"":9216,""HardwareAddr"":""0c:29:ef:c4:cf:4f"",""description"":""P2P_Rack00/B2_To_Rack01/Tor1"",""WaveLength"":850,""MediaFecOption"":""none"",""Iaddr_ipv6"":""MANUAL"",""Iaddr_ipv4"":""100.71.7.10/30"",""LineSpd"":""10G"",""AutoNeg"":""off"",""LastClearedCoutner"":""48 weeks 5 days 19:19:47"",""LastStatusChange"":""7 weeks 6 days 23:28:41"",""Queuing"":""fifo"",""input_stat"":{""pkts"":1525553298,""bytes"":41460460,""multicasts"":3247896,""broadcasts"":8,""unicasts"":1522305394,""runts"":0,""giants"":0,""throttles"":0,""crc"":0,""overrun"":0,""discarded"":0},""output_stat"":{""pkts"":504347776,""bytes"":142526905,""multicasts"":4575704,""broadcasts"":1,""unicasts"":499772071,""throttles"":0,""discarded"":0,""collisions"":0,""wred_drops"":0},""rate_info"":{""inRateMbps"":0,""inPktsPerSec"":4,""inLineRatePct"":0,""outRateMbps"":0,""outPktsPerSec"":3,""outLineRatePct"":0}}"
"d2ad5bd0-78d5-456d-9eb7-45df89fdcb14",Linux,"5/13/2025, 5:03:26.464 PM","s46r23b-Rack01-TOR-1","5/13/2025, 5:03:26.000 PM",local0,"s46r23b-Rack01-TOR-1",info,"{""name"":""Ethernet 1/1/47:1"",""status"":""up"",""line_proto"":""up"",""mtu"":9216,""HardwareAddr"":""0c:29:ef:c4:cf:4f"",""description"":""P2P_Rack00/B2_To_Rack01/Tor1"",""WaveLength"":850,""MediaFecOption"":""none"",""Iaddr_ipv6"":""MANUAL"",""Iaddr_ipv4"":""100.71.7.10/30"",""LineSpd"":""10G"",""AutoNeg"":""off"",""LastClearedCoutner"":""48 weeks 5 days 19:21:01"",""LastStatusChange"":""7 weeks 6 days 23:29:54"",""Queuing"":""fifo"",""input_stat"":{""pkts"":1525553457,""bytes"":41460468,""multicasts"":3247906,""broadcasts"":8,""unicasts"":1522305543,""runts"":0,""giants"":0,""throttles"":0,""crc"":0,""overrun"":0,""discarded"":0},""output_stat"":{""pkts"":504348070,""bytes"":142526917,""multicasts"":4575718,""broadcasts"":1,""unicasts"":499772351,""throttles"":0,""discarded"":0,""collisions"":0,""wred_drops"":0},""rate_info"":{""inRateMbps"":0,""inPktsPerSec"":1,""inLineRatePct"":0,""outRateMbps"":0,""outPktsPerSec"":6,""outLineRatePct"":0}} ",16391,"127.0.1.1",interface,"00000000-0000-0000-0000-000000000002",,Syslog,"/subscriptions/3e961e1c-d0fb-49c3-99aa-44124d56dd2d/resourcegroups/lab-switches/providers/microsoft.hybridcompute/machines/s46r23b-rack01-tor-1","{""name"":""Ethernet 1/1/47:1"",""status"":""up"",""line_proto"":""up"",""mtu"":9216,""HardwareAddr"":""0c:29:ef:c4:cf:4f"",""description"":""P2P_Rack00/B2_To_Rack01/Tor1"",""WaveLength"":850,""MediaFecOption"":""none"",""Iaddr_ipv6"":""MANUAL"",""Iaddr_ipv4"":""100.71.7.10/30"",""LineSpd"":""10G"",""AutoNeg"":""off"",""LastClearedCoutner"":""48 weeks 5 days 19:21:01"",""LastStatusChange"":""7 weeks 6 days 23:29:54"",""Queuing"":""fifo"",""input_stat"":{""pkts"":1525553457,""bytes"":41460468,""multicasts"":3247906,""broadcasts"":8,""unicasts"":1522305543,""runts"":0,""giants"":0,""throttles"":0,""crc"":0,""overrun"":0,""discarded"":0},""output_stat"":{""pkts"":504348070,""bytes"":142526917,""multicasts"":4575718,""broadcasts"":1,""unicasts"":499772351,""throttles"":0,""discarded"":0,""collisions"":0,""wred_drops"":0},""rate_info"":{""inRateMbps"":0,""inPktsPerSec"":1,""inLineRatePct"":0,""outRateMbps"":0,""outPktsPerSec"":6,""outLineRatePct"":0}}"
"d2ad5bd0-78d5-456d-9eb7-45df89fdcb14",Linux,"5/13/2025, 5:04:40.214 PM","s46r23b-Rack01-TOR-1","5/13/2025, 5:04:39.000 PM",local0,"s46r23b-Rack01-TOR-1",info,"{""name"":""Ethernet 1/1/47:1"",""status"":""up"",""line_proto"":""up"",""mtu"":9216,""HardwareAddr"":""0c:29:ef:c4:cf:4f"",""description"":""P2P_Rack00/B2_To_Rack01/Tor1"",""WaveLength"":850,""MediaFecOption"":""none"",""Iaddr_ipv6"":""MANUAL"",""Iaddr_ipv4"":""100.71.7.10/30"",""LineSpd"":""10G"",""AutoNeg"":""off"",""LastClearedCoutner"":""48 weeks 5 days 19:22:15"",""LastStatusChange"":""7 weeks 6 days 23:31:08"",""Queuing"":""fifo"",""input_stat"":{""pkts"":1525553666,""bytes"":41460482,""multicasts"":3247913,""broadcasts"":8,""unicasts"":1522305745,""runts"":0,""giants"":0,""throttles"":0,""crc"":0,""overrun"":0,""discarded"":0},""output_stat"":{""pkts"":504348364,""bytes"":142526931,""multicasts"":4575726,""broadcasts"":1,""unicasts"":499772637,""throttles"":0,""discarded"":0,""collisions"":0,""wred_drops"":0},""rate_info"":{""inRateMbps"":0,""inPktsPerSec"":1,""inLineRatePct"":0,""outRateMbps"":0,""outPktsPerSec"":7,""outLineRatePct"":0}} ",17303,"127.0.1.1",interface,"00000000-0000-0000-0000-000000000002",,Syslog,"/subscriptions/3e961e1c-d0fb-49c3-99aa-44124d56dd2d/resourcegroups/lab-switches/providers/microsoft.hybridcompute/machines/s46r23b-rack01-tor-1","{""name"":""Ethernet 1/1/47:1"",""status"":""up"",""line_proto"":""up"",""mtu"":9216,""HardwareAddr"":""0c:29:ef:c4:cf:4f"",""description"":""P2P_Rack00/B2_To_Rack01/Tor1"",""WaveLength"":850,""MediaFecOption"":""none"",""Iaddr_ipv6"":""MANUAL"",""Iaddr_ipv4"":""100.71.7.10/30"",""LineSpd"":""10G"",""AutoNeg"":""off"",""LastClearedCoutner"":""48 weeks 5 days 19:22:15"",""LastStatusChange"":""7 weeks 6 days 23:31:08"",""Queuing"":""fifo"",""input_stat"":{""pkts"":1525553666,""bytes"":41460482,""multicasts"":3247913,""broadcasts"":8,""unicasts"":1522305745,""runts"":0,""giants"":0,""throttles"":0,""crc"":0,""overrun"":0,""discarded"":0},""output_stat"":{""pkts"":504348364,""bytes"":142526931,""multicasts"":4575726,""broadcasts"":1,""unicasts"":499772637,""throttles"":0,""discarded"":0,""collisions"":0,""wred_drops"":0},""rate_info"":{""inRateMbps"":0,""inPktsPerSec"":1,""inLineRatePct"":0,""outRateMbps"":0,""outPktsPerSec"":7,""outLineRatePct"":0}}"
"d2ad5bd0-78d5-456d-9eb7-45df89fdcb14",Linux,"5/13/2025, 5:05:53.716 PM","s46r23b-Rack01-TOR-1","5/13/2025, 5:05:53.000 PM",local0,"s46r23b-Rack01-TOR-1",info,"{""name"":""Ethernet 1/1/47:1"",""status"":""up"",""line_proto"":""up"",""mtu"":9216,""HardwareAddr"":""0c:29:ef:c4:cf:4f"",""description"":""P2P_Rack00/B2_To_Rack01/Tor1"",""WaveLength"":850,""MediaFecOption"":""none"",""Iaddr_ipv6"":""MANUAL"",""Iaddr_ipv4"":""100.71.7.10/30"",""LineSpd"":""10G"",""AutoNeg"":""off"",""LastClearedCoutner"":""48 weeks 5 days 19:23:28"",""LastStatusChange"":""7 weeks 6 days 23:32:22"",""Queuing"":""fifo"",""input_stat"":{""pkts"":1525553862,""bytes"":41460486,""multicasts"":3247923,""broadcasts"":8,""unicasts"":1522305931,""runts"":0,""giants"":0,""throttles"":0,""crc"":0,""overrun"":0,""discarded"":0},""output_stat"":{""pkts"":504348674,""bytes"":142526967,""multicasts"":4575741,""broadcasts"":1,""unicasts"":499772932,""throttles"":0,""discarded"":0,""collisions"":0,""wred_drops"":0},""rate_info"":{""inRateMbps"":0,""inPktsPerSec"":2,""inLineRatePct"":0,""outRateMbps"":0,""outPktsPerSec"":5,""outLineRatePct"":0}} ",18100,"127.0.1.1",interface,"00000000-0000-0000-0000-000000000002",,Syslog,"/subscriptions/3e961e1c-d0fb-49c3-99aa-44124d56dd2d/resourcegroups/lab-switches/providers/microsoft.hybridcompute/machines/s46r23b-rack01-tor-1","{""name"":""Ethernet 1/1/47:1"",""status"":""up"",""line_proto"":""up"",""mtu"":9216,""HardwareAddr"":""0c:29:ef:c4:cf:4f"",""description"":""P2P_Rack00/B2_To_Rack01/Tor1"",""WaveLength"":850,""MediaFecOption"":""none"",""Iaddr_ipv6"":""MANUAL"",""Iaddr_ipv4"":""100.71.7.10/30"",""LineSpd"":""10G"",""AutoNeg"":""off"",""LastClearedCoutner"":""48 weeks 5 days 19:23:28"",""LastStatusChange"":""7 weeks 6 days 23:32:22"",""Queuing"":""fifo"",""input_stat"":{""pkts"":1525553862,""bytes"":41460486,""multicasts"":3247923,""broadcasts"":8,""unicasts"":1522305931,""runts"":0,""giants"":0,""throttles"":0,""crc"":0,""overrun"":0,""discarded"":0},""output_stat"":{""pkts"":504348674,""bytes"":142526967,""multicasts"":4575741,""broadcasts"":1,""unicasts"":499772932,""throttles"":0,""discarded"":0,""collisions"":0,""wred_drops"":0},""rate_info"":{""inRateMbps"":0,""inPktsPerSec"":2,""inLineRatePct"":0,""outRateMbps"":0,""outPktsPerSec"":5,""outLineRatePct"":0}}"
"d2ad5bd0-78d5-456d-9eb7-45df89fdcb14",Linux,"5/13/2025, 5:07:07.464 PM","s46r23b-Rack01-TOR-1","5/13/2025, 5:07:07.000 PM",local0,"s46r23b-Rack01-TOR-1",info,"{""name"":""Ethernet 1/1/47:1"",""status"":""up"",""line_proto"":""up"",""mtu"":9216,""HardwareAddr"":""0c:29:ef:c4:cf:4f"",""description"":""P2P_Rack00/B2_To_Rack01/Tor1"",""WaveLength"":850,""MediaFecOption"":""none"",""Iaddr_ipv6"":""MANUAL"",""Iaddr_ipv4"":""100.71.7.10/30"",""LineSpd"":""10G"",""AutoNeg"":""off"",""LastClearedCoutner"":""48 weeks 5 days 19:24:42"",""LastStatusChange"":""7 weeks 6 days 23:33:35"",""Queuing"":""fifo"",""input_stat"":{""pkts"":1525554034,""bytes"":41460488,""multicasts"":3247929,""broadcasts"":8,""unicasts"":1522306097,""runts"":0,""giants"":0,""throttles"":0,""crc"":0,""overrun"":0,""discarded"":0},""output_stat"":{""pkts"":504348892,""bytes"":142526993,""multicasts"":4575750,""broadcasts"":1,""unicasts"":499773141,""throttles"":0,""discarded"":0,""collisions"":0,""wred_drops"":0},""rate_info"":{""inRateMbps"":0,""inPktsPerSec"":0,""inLineRatePct"":0,""outRateMbps"":0,""outPktsPerSec"":4,""outLineRatePct"":0}} ",19227,"127.0.1.1",interface,"00000000-0000-0000-0000-000000000002",,Syslog,"/subscriptions/3e961e1c-d0fb-49c3-99aa-44124d56dd2d/resourcegroups/lab-switches/providers/microsoft.hybridcompute/machines/s46r23b-rack01-tor-1","{""name"":""Ethernet 1/1/47:1"",""status"":""up"",""line_proto"":""up"",""mtu"":9216,""HardwareAddr"":""0c:29:ef:c4:cf:4f"",""description"":""P2P_Rack00/B2_To_Rack01/Tor1"",""WaveLength"":850,""MediaFecOption"":""none"",""Iaddr_ipv6"":""MANUAL"",""Iaddr_ipv4"":""100.71.7.10/30"",""LineSpd"":""10G"",""AutoNeg"":""off"",""LastClearedCoutner"":""48 weeks 5 days 19:24:42"",""LastStatusChange"":""7 weeks 6 days 23:33:35"",""Queuing"":""fifo"",""input_stat"":{""pkts"":1525554034,""bytes"":41460488,""multicasts"":3247929,""broadcasts"":8,""unicasts"":1522306097,""runts"":0,""giants"":0,""throttles"":0,""crc"":0,""overrun"":0,""discarded"":0},""output_stat"":{""pkts"":504348892,""bytes"":142526993,""multicasts"":4575750,""broadcasts"":1,""unicasts"":499773141,""throttles"":0,""discarded"":0,""collisions"":0,""wred_drops"":0},""rate_info"":{""inRateMbps"":0,""inPktsPerSec"":0,""inLineRatePct"":0,""outRateMbps"":0,""outPktsPerSec"":4,""outLineRatePct"":0}}"
"d2ad5bd0-78d5-456d-9eb7-45df89fdcb14",Linux,"5/13/2025, 5:08:21.710 PM","s46r23b-Rack01-TOR-1","5/13/2025, 5:08:21.000 PM",local0,"s46r23b-Rack01-TOR-1",info,"{""name"":""Ethernet 1/1/47:1"",""status"":""up"",""line_proto"":""up"",""mtu"":9216,""HardwareAddr"":""0c:29:ef:c4:cf:4f"",""description"":""P2P_Rack00/B2_To_Rack01/Tor1"",""WaveLength"":850,""MediaFecOption"":""none"",""Iaddr_ipv6"":""MANUAL"",""Iaddr_ipv4"":""100.71.7.10/30"",""LineSpd"":""10G"",""AutoNeg"":""off"",""LastClearedCoutner"":""48 weeks 5 days 19:25:56"",""LastStatusChange"":""7 weeks 6 days 23:34:49"",""Queuing"":""fifo"",""input_stat"":{""pkts"":1525554274,""bytes"":41460493,""multicasts"":3247936,""broadcasts"":8,""unicasts"":1522306330,""runts"":0,""giants"":0,""throttles"":0,""crc"":0,""overrun"":0,""discarded"":0},""output_stat"":{""pkts"":504349045,""bytes"":142527018,""multicasts"":4575759,""broadcasts"":1,""unicasts"":499773285,""throttles"":0,""discarded"":0,""collisions"":0,""wred_drops"":0},""rate_info"":{""inRateMbps"":0,""inPktsPerSec"":2,""inLineRatePct"":0,""outRateMbps"":0,""outPktsPerSec"":2,""outLineRatePct"":0}} ",20031,"127.0.1.1",interface,"00000000-0000-0000-0000-000000000002",,Syslog,"/subscriptions/3e961e1c-d0fb-49c3-99aa-44124d56dd2d/resourcegroups/lab-switches/providers/microsoft.hybridcompute/machines/s46r23b-rack01-tor-1","{""name"":""Ethernet 1/1/47:1"",""status"":""up"",""line_proto"":""up"",""mtu"":9216,""HardwareAddr"":""0c:29:ef:c4:cf:4f"",""description"":""P2P_Rack00/B2_To_Rack01/Tor1"",""WaveLength"":850,""MediaFecOption"":""none"",""Iaddr_ipv6"":""MANUAL"",""Iaddr_ipv4"":""100.71.7.10/30"",""LineSpd"":""10G"",""AutoNeg"":""off"",""LastClearedCoutner"":""48 weeks 5 days 19:25:56"",""LastStatusChange"":""7 weeks 6 days 23:34:49"",""Queuing"":""fifo"",""input_stat"":{""pkts"":1525554274,""bytes"":41460493,""multicasts"":3247936,""broadcasts"":8,""unicasts"":1522306330,""runts"":0,""giants"":0,""throttles"":0,""crc"":0,""overrun"":0,""discarded"":0},""output_stat"":{""pkts"":504349045,""bytes"":142527018,""multicasts"":4575759,""broadcasts"":1,""unicasts"":499773285,""throttles"":0,""discarded"":0,""collisions"":0,""wred_drops"":0},""rate_info"":{""inRateMbps"":0,""inPktsPerSec"":2,""inLineRatePct"":0,""outRateMbps"":0,""outPktsPerSec"":2,""outLineRatePct"":0}}"
"d2ad5bd0-78d5-456d-9eb7-45df89fdcb14",Linux,"5/13/2025, 5:09:35.215 PM","s46r23b-Rack01-TOR-1","5/13/2025, 5:09:35.000 PM",local0,"s46r23b-Rack01-TOR-1",info,"{""name"":""Ethernet 1/1/47:1"",""status"":""up"",""line_proto"":""up"",""mtu"":9216,""HardwareAddr"":""0c:29:ef:c4:cf:4f"",""description"":""P2P_Rack00/B2_To_Rack01/Tor1"",""WaveLength"":850,""MediaFecOption"":""none"",""Iaddr_ipv6"":""MANUAL"",""Iaddr_ipv4"":""100.71.7.10/30"",""LineSpd"":""10G"",""AutoNeg"":""off"",""LastClearedCoutner"":""48 weeks 5 days 19:27:10"",""LastStatusChange"":""7 weeks 6 days 23:36:03"",""Queuing"":""fifo"",""input_stat"":{""pkts"":1525554536,""bytes"":41460519,""multicasts"":3247947,""broadcasts"":8,""unicasts"":1522306581,""runts"":0,""giants"":0,""throttles"":0,""crc"":0,""overrun"":0,""discarded"":0},""output_stat"":{""pkts"":504349222,""bytes"":142527046,""multicasts"":4575773,""broadcasts"":1,""unicasts"":499773448,""throttles"":0,""discarded"":0,""collisions"":0,""wred_drops"":0},""rate_info"":{""inRateMbps"":0,""inPktsPerSec"":5,""inLineRatePct"":0,""outRateMbps"":0,""outPktsPerSec"":2,""outLineRatePct"":0}} ",21019,"127.0.1.1",interface,"00000000-0000-0000-0000-000000000002",,Syslog,"/subscriptions/3e961e1c-d0fb-49c3-99aa-44124d56dd2d/resourcegroups/lab-switches/providers/microsoft.hybridcompute/machines/s46r23b-rack01-tor-1","{""name"":""Ethernet 1/1/47:1"",""status"":""up"",""line_proto"":""up"",""mtu"":9216,""HardwareAddr"":""0c:29:ef:c4:cf:4f"",""description"":""P2P_Rack00/B2_To_Rack01/Tor1"",""WaveLength"":850,""MediaFecOption"":""none"",""Iaddr_ipv6"":""MANUAL"",""Iaddr_ipv4"":""100.71.7.10/30"",""LineSpd"":""10G"",""AutoNeg"":""off"",""LastClearedCoutner"":""48 weeks 5 days 19:27:10"",""LastStatusChange"":""7 weeks 6 days 23:36:03"",""Queuing"":""fifo"",""input_stat"":{""pkts"":1525554536,""bytes"":41460519,""multicasts"":3247947,""broadcasts"":8,""unicasts"":1522306581,""runts"":0,""giants"":0,""throttles"":0,""crc"":0,""overrun"":0,""discarded"":0},""output_stat"":{""pkts"":504349222,""bytes"":142527046,""multicasts"":4575773,""broadcasts"":1,""unicasts"":499773448,""throttles"":0,""discarded"":0,""collisions"":0,""wred_drops"":0},""rate_info"":{""inRateMbps"":0,""inPktsPerSec"":5,""inLineRatePct"":0,""outRateMbps"":0,""outPktsPerSec"":2,""outLineRatePct"":0}}"
"d2ad5bd0-78d5-456d-9eb7-45df89fdcb14",Linux,"5/13/2025, 5:10:48.964 PM","s46r23b-Rack01-TOR-1","5/13/2025, 5:10:48.000 PM",local0,"s46r23b-Rack01-TOR-1",info,"{""name"":""Ethernet 1/1/47:1"",""status"":""up"",""line_proto"":""up"",""mtu"":9216,""HardwareAddr"":""0c:29:ef:c4:cf:4f"",""description"":""P2P_Rack00/B2_To_Rack01/Tor1"",""WaveLength"":850,""MediaFecOption"":""none"",""Iaddr_ipv6"":""MANUAL"",""Iaddr_ipv4"":""100.71.7.10/30"",""LineSpd"":""10G"",""AutoNeg"":""off"",""LastClearedCoutner"":""48 weeks 5 days 19:28:23"",""LastStatusChange"":""7 weeks 6 days 23:37:17"",""Queuing"":""fifo"",""input_stat"":{""pkts"":1525554722,""bytes"":41460532,""multicasts"":3247954,""broadcasts"":8,""unicasts"":1522306760,""runts"":0,""giants"":0,""throttles"":0,""crc"":0,""overrun"":0,""discarded"":0},""output_stat"":{""pkts"":504349404,""bytes"":142527066,""multicasts"":4575782,""broadcasts"":1,""unicasts"":499773621,""throttles"":0,""discarded"":0,""collisions"":0,""wred_drops"":0},""rate_info"":{""inRateMbps"":0,""inPktsPerSec"":1,""inLineRatePct"":0,""outRateMbps"":0,""outPktsPerSec"":2,""outLineRatePct"":0}} ",21834,"127.0.1.1",interface,"00000000-0000-0000-0000-000000000002",,Syslog,"/subscriptions/3e961e1c-d0fb-49c3-99aa-44124d56dd2d/resourcegroups/lab-switches/providers/microsoft.hybridcompute/machines/s46r23b-rack01-tor-1","{""name"":""Ethernet 1/1/47:1"",""status"":""up"",""line_proto"":""up"",""mtu"":9216,""HardwareAddr"":""0c:29:ef:c4:cf:4f"",""description"":""P2P_Rack00/B2_To_Rack01/Tor1"",""WaveLength"":850,""MediaFecOption"":""none"",""Iaddr_ipv6"":""MANUAL"",""Iaddr_ipv4"":""100.71.7.10/30"",""LineSpd"":""10G"",""AutoNeg"":""off"",""LastClearedCoutner"":""48 weeks 5 days 19:28:23"",""LastStatusChange"":""7 weeks 6 days 23:37:17"",""Queuing"":""fifo"",""input_stat"":{""pkts"":1525554722,""bytes"":41460532,""multicasts"":3247954,""broadcasts"":8,""unicasts"":1522306760,""runts"":0,""giants"":0,""throttles"":0,""crc"":0,""overrun"":0,""discarded"":0},""output_stat"":{""pkts"":504349404,""bytes"":142527066,""multicasts"":4575782,""broadcasts"":1,""unicasts"":499773621,""throttles"":0,""discarded"":0,""collisions"":0,""wred_drops"":0},""rate_info"":{""inRateMbps"":0,""inPktsPerSec"":1,""inLineRatePct"":0,""outRateMbps"":0,""outPktsPerSec"":2,""outLineRatePct"":0}}"
"d2ad5bd0-78d5-456d-9eb7-45df89fdcb14",Linux,"5/13/2025, 5:12:02.714 PM","s46r23b-Rack01-TOR-1","5/13/2025, 5:12:02.000 PM",local0,"s46r23b-Rack01-TOR-1",info,"{""name"":""Ethernet 1/1/47:1"",""status"":""up"",""line_proto"":""up"",""mtu"":9216,""HardwareAddr"":""0c:29:ef:c4:cf:4f"",""description"":""P2P_Rack00/B2_To_Rack01/Tor1"",""WaveLength"":850,""MediaFecOption"":""none"",""Iaddr_ipv6"":""MANUAL"",""Iaddr_ipv4"":""100.71.7.10/30"",""LineSpd"":""10G"",""AutoNeg"":""off"",""LastClearedCoutner"":""48 weeks 5 days 19:29:37"",""LastStatusChange"":""7 weeks 6 days 23:38:31"",""Queuing"":""fifo"",""input_stat"":{""pkts"":1525554805,""bytes"":41460541,""multicasts"":3247962,""broadcasts"":8,""unicasts"":1522306835,""runts"":0,""giants"":0,""throttles"":0,""crc"":0,""overrun"":0,""discarded"":0},""output_stat"":{""pkts"":504349818,""bytes"":142527112,""multicasts"":4575795,""broadcasts"":1,""unicasts"":499774022,""throttles"":0,""discarded"":0,""collisions"":0,""wred_drops"":0},""rate_info"":{""inRateMbps"":0,""inPktsPerSec"":1,""inLineRatePct"":0,""outRateMbps"":0,""outPktsPerSec"":5,""outLineRatePct"":0}} ",22942,"127.0.1.1",interface,"00000000-0000-0000-0000-000000000002",,Syslog,"/subscriptions/3e961e1c-d0fb-49c3-99aa-44124d56dd2d/resourcegroups/lab-switches/providers/microsoft.hybridcompute/machines/s46r23b-rack01-tor-1","{""name"":""Ethernet 1/1/47:1"",""status"":""up"",""line_proto"":""up"",""mtu"":9216,""HardwareAddr"":""0c:29:ef:c4:cf:4f"",""description"":""P2P_Rack00/B2_To_Rack01/Tor1"",""WaveLength"":850,""MediaFecOption"":""none"",""Iaddr_ipv6"":""MANUAL"",""Iaddr_ipv4"":""100.71.7.10/30"",""LineSpd"":""10G"",""AutoNeg"":""off"",""LastClearedCoutner"":""48 weeks 5 days 19:29:37"",""LastStatusChange"":""7 weeks 6 days 23:38:31"",""Queuing"":""fifo"",""input_stat"":{""pkts"":1525554805,""bytes"":41460541,""multicasts"":3247962,""broadcasts"":8,""unicasts"":1522306835,""runts"":0,""giants"":0,""throttles"":0,""crc"":0,""overrun"":0,""discarded"":0},""output_stat"":{""pkts"":504349818,""bytes"":142527112,""multicasts"":4575795,""broadcasts"":1,""unicasts"":499774022,""throttles"":0,""discarded"":0,""collisions"":0,""wred_drops"":0},""rate_info"":{""inRateMbps"":0,""inPktsPerSec"":1,""inLineRatePct"":0,""outRateMbps"":0,""outPktsPerSec"":5,""outLineRatePct"":0}}"
"d2ad5bd0-78d5-456d-9eb7-45df89fdcb14",Linux,"5/13/2025, 5:13:16.464 PM","s46r23b-Rack01-TOR-1","5/13/2025, 5:13:16.000 PM",local0,"s46r23b-Rack01-TOR-1",info,"{""name"":""Ethernet 1/1/47:1"",""status"":""up"",""line_proto"":""up"",""mtu"":9216,""HardwareAddr"":""0c:29:ef:c4:cf:4f"",""description"":""P2P_Rack00/B2_To_Rack01/Tor1"",""WaveLength"":850,""MediaFecOption"":""none"",""Iaddr_ipv6"":""MANUAL"",""Iaddr_ipv4"":""100.71.7.10/30"",""LineSpd"":""10G"",""AutoNeg"":""off"",""LastClearedCoutner"":""48 weeks 5 days 19:30:51"",""LastStatusChange"":""7 weeks 6 days 23:39:44"",""Queuing"":""fifo"",""input_stat"":{""pkts"":1525554882,""bytes"":41460548,""multicasts"":3247968,""broadcasts"":8,""unicasts"":1522306906,""runts"":0,""giants"":0,""throttles"":0,""crc"":0,""overrun"":0,""discarded"":0},""output_stat"":{""pkts"":504350093,""bytes"":142527122,""multicasts"":4575803,""broadcasts"":1,""unicasts"":499774289,""throttles"":0,""discarded"":0,""collisions"":0,""wred_drops"":0},""rate_info"":{""inRateMbps"":0,""inPktsPerSec"":0,""inLineRatePct"":0,""outRateMbps"":0,""outPktsPerSec"":6,""outLineRatePct"":0}} ",23766,"127.0.1.1",interface,"00000000-0000-0000-0000-000000000002",,Syslog,"/subscriptions/3e961e1c-d0fb-49c3-99aa-44124d56dd2d/resourcegroups/lab-switches/providers/microsoft.hybridcompute/machines/s46r23b-rack01-tor-1","{""name"":""Ethernet 1/1/47:1"",""status"":""up"",""line_proto"":""up"",""mtu"":9216,""HardwareAddr"":""0c:29:ef:c4:cf:4f"",""description"":""P2P_Rack00/B2_To_Rack01/Tor1"",""WaveLength"":850,""MediaFecOption"":""none"",""Iaddr_ipv6"":""MANUAL"",""Iaddr_ipv4"":""100.71.7.10/30"",""LineSpd"":""10G"",""AutoNeg"":""off"",""LastClearedCoutner"":""48 weeks 5 days 19:30:51"",""LastStatusChange"":""7 weeks 6 days 23:39:44"",""Queuing"":""fifo"",""input_stat"":{""pkts"":1525554882,""bytes"":41460548,""multicasts"":3247968,""broadcasts"":8,""unicasts"":1522306906,""runts"":0,""giants"":0,""throttles"":0,""crc"":0,""overrun"":0,""discarded"":0},""output_stat"":{""pkts"":504350093,""bytes"":142527122,""multicasts"":4575803,""broadcasts"":1,""unicasts"":499774289,""throttles"":0,""discarded"":0,""collisions"":0,""wred_drops"":0},""rate_info"":{""inRateMbps"":0,""inPktsPerSec"":0,""inLineRatePct"":0,""outRateMbps"":0,""outPktsPerSec"":6,""outLineRatePct"":0}}"
